ASV	Class	Core	Relative_Abundance	Ash	Charred_Org_C	Mineral	Control_Mineral
fbf12440b43a76ef526640bdb9592893	Bacteroidia	None	0.000423425	12.43697479	87.56302521	0	0
492a897490bc88e9e88127dbca856a3f	Verrucomicrobiae	None	1.64E-05	0	0	100	0
5243dcf642d1e5f3b180af9fccb50910	Bacilli	None	8.33E-05	0	87.17948718	12.82051282	0
2e4e520eda18917c1dbf929d1aab91a6	Verrucomicrobiae	None	8.54E-06	0	0	0	100
5ec3fb885b8b8803619e5b975fe1ac0b	Blastocatellia	None	4.27E-06	0	0	0	100
795b36aa2ada850effb02ef9f0f376f8	Bacteroidia	None	1.14E-05	0	0	100	0
6612218b7d0d4a299ce2f809bef37c86	Bacteroidia	None	1.42E-05	0	0	0	100
662cc320ec9f822b0b28ef468f4af175	Verrucomicrobiae	None	0.000930824	0	0	0	100
c1a919c0a7f5072418d76d102ba6f037	Verrucomicrobiae	None	0.000306005	0	0	0	100
5e2adc9919e4454e4480b473548248ee	Gammaproteobacteria	None	5.69E-06	0	0	100	0
e3ca9d55f82495025151d2071dcde94f	Alphaproteobacteria	None	4.27E-06	0	100	0	0
4e2b192529bbc4d2398a3103db52be88	Planctomycetes	None	6.90E-05	0	0	0	100
5463bd50d71a5e865f119da83c5db2b9	Alphaproteobacteria	None	3.49E-05	0	0	0	100
b6a0c8f7d59f6918d06f7306897c4742	Gammaproteobacteria	None	2.13E-06	0	0	0	100
67d1400dfbb41e66869a4b63dd24c9c8	Bacilli	None	0.00013877	0	0	100	0
9b4be26e7bb3a23d25e080a3bba619f6	Actinobacteria	None	1.92E-05	0	0	0	100
4d821562db7e540e3acccb0c3c5a7f24	Gammaproteobacteria	None	4.91E-05	33.33333333	66.66666667	0	0
b6aa0321169856fa2d98ea9a21520b5a	Bacteroidia	None	1.14E-05	0	0	100	0
a791ace2bd0118999115b5b5c975865c	Actinobacteria	None	1.64E-05	0	100	0	0
15013e76cab8983167cea844a3cd9c81	Planctomycetes	None	1.85E-05	0	0	0	100
cb4f763bef9ed1765c0c3a267806a81c	Gammaproteobacteria	None	3.56E-06	0	0	100	0
58540ccde4dec965024c3ea4439cbb6b	Planctomycetes	None	5.19E-05	0	0	0	100
42c94173ecfa6e6dd516b119423f6f74	Verrucomicrobiae	None	9.96E-06	0	0	0	100
55479e2da1f78922a6c3c31b48cc5292	Verrucomicrobiae	None	3.56E-06	0	0	0	100
157c66862ac430a0b8bb873d54aad748	Alphaproteobacteria	None	9.25E-06	0	0	0	100
64f7db7444b1834503088f40fddfbd69	Verrucomicrobiae	None	2.13E-05	0	0	0	100
0d6bd301d4275436d6676f698f3fadb3	Verrucomicrobiae	None	3.56E-06	0	0	0	100
d3843642fb3c77ed98e31a35fa918c92	Alphaproteobacteria	None	2.78E-05	0	0	0	100
5ee22c09d15fc63669291bd7bfb10d2c	Gammaproteobacteria	None	1.42E-06	0	0	0	100
1bc8b750e806ed0a1534bc432328474f	Actinobacteria	None	5.69E-06	0	0	0	100
b5403e3d3e7f5a219e1fbe3cceee2261	Alphaproteobacteria	None	0.00052519	34.82384824	65.17615176	0	0
4380dcbbe83ed3a2211b45f93205723b	Bacteroidia	None	2.56E-05	0	55.55555556	0	44.44444444
04eba01d6d3997920e67ab61c3620bb5	Verrucomicrobiae	None	2.13E-06	0	0	0	100
7605a8fed1d06a2f44fa8dd70bfb7fc7	Bacteroidia	None	8.54E-06	0	0	100	0
b020b39209511e596d340179dfbb908f	Planctomycetes	None	2.13E-06	0	0	0	100
7e6739b96681305429b67889c370e87a	Blastocatellia	None	8.18E-05	0	0	0	100
72e00bb28e2c5aa3ae489c1fe2ccc48d	Verrucomicrobiae	None	2.85E-06	0	0	100	0
ed8c05b9c163b58bd601723a75185871	Bacilli	None	2.35E-05	0	0	100	0
d93b97a8751b24c0d6e291fddb7c3d0a	Bacilli	None	8.54E-05	0	64.16666667	35.83333333	0
19ca8c32b15bd48f400f6c508f9d6d74	Alphaproteobacteria	None	9.25E-06	0	100	0	0
00f58c454ab4046639f9f56b1789b2c4	Alphaproteobacteria	None	2.70E-05	0	0	100	0
8e48973f412e9adbb192d3bcc556dd7a	Bacteroidia	None	1.42E-05	0	0	100	0
97b1702b3102538e74cf24139f7ec69c	Acidimicrobiia	None	2.85E-06	0	0	0	100
7f9554c62df46d6508a1a21ac7d63a2f	Acidimicrobiia	None	5.69E-06	0	0	0	100
60e9ccd9b2c6ca734099730ca97bcbb4	Bacteroidia	None	1.07E-05	100	0	0	0
b8534234bc41718e48e4a4853dca0150	Actinobacteria	None	4.98E-06	0	0	0	100
a0a500987be160ff8c96b85e1a24d6d4	Gammaproteobacteria	None	2.13E-06	0	0	0	100
8397c4a762534a024eca997555699e1b	Alphaproteobacteria	None	4.70E-05	100	0	0	0
4d5202cc0d39bd0f7d44da56f02d53b8	Gammaproteobacteria	None	2.13E-06	0	100	0	0
3a9530b53de093caf9458593bdfa1840	Blastocatellia	None	7.54E-05	0	0	0	100
b7836a72055d2e69977af14dc4cf7758	Bacteroidia	None	1.42E-05	0	100	0	0
1e1094c8b9c8f0e86d8a4b21a7fd46f2	Planctomycetes	None	2.13E-06	0	0	0	100
f3a1de0fd1910f0dd47ab70b10c5c6d7	Planctomycetes	None	5.19E-05	100	0	0	0
e8aa6fb11928fada93509f4487722ebf	Bacteroidia	None	0.000131653	67.02702703	32.97297297	0	0
6ae37ebf74558d4ee11c39b91cdc8a4c	Bacteroidia	None	4.34E-05	0	67.21311475	0	32.78688525
beda4d05d66f032678275ca8f5a4189f	Alphaproteobacteria	None	4.27E-06	100	0	0	0
d9d4a43b33ebe33a8b6552f699549e25	Bacteroidia	None	2.56E-05	0	0	0	100
19aa5931830d8da785d93dc967c06b30	Planctomycetes	None	8.54E-06	0	0	0	100
2eea919998cb566986e4251561b87702	Acidimicrobiia	None	4.98E-06	0	0	0	100
cc7f9eb668b7a130bccb2ac40f92468a	Bacilli	None	0.000116709	0	0	100	0
9f04d4582c00cc1372a4a536aaa64d65	Bacilli	None	0.001204093	8.333333333	91.66666667	0	0
04175f386c14319829ffb23d5c188b2a	Gammaproteobacteria	None	0.000123825	100	0	0	0
b65db0254cb039c567f62da223432c3c	Planctomycetes	None	2.13E-06	0	0	0	100
c92bc84315c964dbee977446593a91c7	Bacteroidia	None	8.54E-06	0	0	100	0
9c7422a3a4ea092153a2fbc0fe158fa7	Gammaproteobacteria	None	0.000416309	0	69.57264957	30.42735043	0
48b1670e87e80629568a9a6eb14ef979	Bacteroidia	None	1.85E-05	100	0	0	0
a86d3b0426203a5f47e3845e66447397	Verrucomicrobiae	None	4.27E-06	0	0	0	100
aba90974e52966cd3bac773973d36060	Planctomycetes	None	2.06E-05	0	0	0	100
a73f216f472cd0b5fa366fa92aa4fe7a	Bacteroidia	None	0.000204952	0	7.291666667	92.70833333	0
30be08ef704d1596e2b7f5d5e0d488a2	Bacteroidia	None	8.54E-06	0	0	100	0
1d1d68c0261030f6885f385754f10174	Bacteroidia	None	2.21E-05	0	0	0	100
ca96a8de6a865ca6d19079176393f822	Blastocatellia	None	1.21E-05	0	0	0	100
177f15426f28db0f5f562881cd3ef25d	Bacteroidia	None	1.35E-05	100	0	0	0
573030ab781b233199d63d121c1337cd	Verrucomicrobiae	None	6.40E-06	100	0	0	0
191fb83796ae38927791b7d1e1f55060	Bacilli	None	5.69E-05	0	5	95	0
0d0f16542966d40a63d05aa81e272b5a	Alphaproteobacteria	None	8.54E-06	0	100	0	0
1e330d1877d706696077ed9fe5003546	Gammaproteobacteria	None	1.99E-05	100	0	0	0
11194f310db186f457a89cc5c9c1c506	Planctomycetes	None	2.92E-05	0	31.70731707	48.7804878	19.51219512
e74bc9961dc76267eff1c70270766301	Planctomycetes	None	0.000108881	0	35.29411765	64.70588235	0
22f6be37647e97a5f00ca573db3cb14d	Alphaproteobacteria	None	8.54E-06	100	0	0	0
a743f3662545d1b0e3bb247ffd2e20fa	Bacteroidia	None	3.63E-05	0	100	0	0
bdb195118b4731459788d988c2ce16ea	Bacteroidia	None	4.27E-06	0	100	0	0
7b29dd68d95e014de2c3200ed53e6d29	Verrucomicrobiae	None	7.83E-06	0	0	100	0
187f9dcff13db74f0f682c2aef2c8bc5	Bacteroidia	None	2.13E-05	0	0	0	100
db51f7dc46bbc02779ea2865e0a0e210	Actinobacteria	None	8.04E-05	0	53.09734513	46.90265487	0
e416d0916760d2fc17b616e2ac3ad855	Gammaproteobacteria	None	0.000843292	0	37.72151899	62.27848101	0
124d8072f6845eff0d6110416c16f88b	Verrucomicrobiae	None	5.69E-06	0	100	0	0
b449d152d93344c13b6fed1bb354b7e1	Bacteroidia	None	4.98E-06	0	0	100	0
3acfc73362f9b9bd912ac685badb3d91	Alphaproteobacteria	None	2.13E-06	0	0	0	100
a6f9a7f91bb6c71416192d74dc812743	Bacteroidia	None	7.83E-06	0	0	0	100
cbc3ada02b23d009112421a249bb9e3b	Actinobacteria	None	3.56E-06	0	0	0	100
534ae1292f8ab63bdd6f97344ef4656d	Alphaproteobacteria	None	0.000635494	11.0862262	64.16573348	24.74804031	0
5f1fecdd0779f06d51d394610c5acf69	Gammaproteobacteria	None	4.27E-06	0	0	0	100
6b9348c111e580d244056e40de402603	Planctomycetes	None	1.99E-05	0	0	0	100
ab3d03b2f9e4cbdd9b6aa49db0c86efd	Bacteroidia	None	5.69E-06	0	0	0	100
a610660b53a8dd398b8151fb565cc773	Planctomycetes	None	5.69E-06	0	0	0	100
4ccf46b201465631a2b3dd856f4bef80	Alphaproteobacteria	None	6.26E-05	0	45.45454545	54.54545455	0
2139d9d5ae795028de04a052b49bde58	Alphaproteobacteria	None	2.13E-06	0	0	0	100
76fa587cf3089567c2c67ca346401eb0	Verrucomicrobiae	None	7.12E-06	0	0	0	100
de905dfab8998dc63ad95077af3a24b4	Verrucomicrobiae	None	0.000245515	0	0	0	100
34212dfed201b19a522d80ecc25a3024	Verrucomicrobiae	None	9.04E-05	0	0	0	100
d3b55d5e6d70d6e6145f9d582e01c7fd	Actinobacteria	None	3.63E-05	0	0	100	0
81ad6d5d8e7f337452d5c83f20c01dc3	Gammaproteobacteria	None	7.83E-06	0	0	0	100
fa96cbd7b2df953f48e159b78c51527d	Alphaproteobacteria	None	0.001288066	11.38121547	68.39779006	20.22099448	0
e399aa3b5f0b3160e63fc66ce75ca371	Planctomycetes	None	4.27E-06	0	0	0	100
ad597f21a7ec94308ea878e6275f6e65	Alphaproteobacteria	None	5.69E-06	100	0	0	0
d207fdcaeae2e304a09b581e3647a5bd	Bacteroidia	None	3.56E-06	0	0	0	100
65210b1468bd151a4766e2e022623696	Verrucomicrobiae	None	3.49E-05	0	0	100	0
494db538559fffe9f1233e228cf3b4e0	Bacteroidia	None	2.85E-06	100	0	0	0
31e20d77a5a0c79ff24306af18ca209e	Planctomycetes	None	2.13E-06	0	0	0	100
1ad8009dd5b460fdc37e0f4c5454550d	Alphaproteobacteria	None	9.25E-05	0	0	100	0
3bbdd401dcb00ca4a0cf9d6b535a7aa1	Planctomycetes	None	1.42E-06	0	0	100	0
d34f06b11823353a43eb5f769d1ae0b7	Gammaproteobacteria	None	3.34E-05	0	0	0	100
f83e156d9d6261d8912f750b280b510b	Actinobacteria	None	4.98E-06	0	100	0	0
b9db69958e8b3f25d2aea4b36bdafb97	Bacteroidia	None	2.85E-06	0	0	100	0
84c9dbc4159ba5137bc8d7bb962c9c21	Bacteroidia	None	0.000231283	0	25.53846154	74.46153846	0
45a202bdb6ffef4015b996abcba922c0	Actinobacteria	None	2.85E-06	0	100	0	0
9834661371e14c61298cd9a4d9b59c3c	Gammaproteobacteria	None	2.85E-06	0	100	0	0
8c112a67aa563b5544a132c727e0e82b	Alphaproteobacteria	None	2.13E-06	0	100	0	0
9645c17cf758f7c814dc8423aeffb992	Alphaproteobacteria	Ash	0.003391671	46.47503147	49.2446496	4.280318926	0
857127c611ccdd3dd80440af8e027ccf	Actinobacteria	None	1.64E-05	0	0	0	100
c8d7343439ea8bba55ea0ec4144df35f	Alphaproteobacteria	None	2.13E-06	0	0	0	100
1ccb0a63116d6a0c0d9632eb5287948c	Bacilli	None	0.000285367	32.66832918	67.33167082	0	0
e8cf329e37542e7933c46ef64ab0ab91	Verrucomicrobiae	None	7.83E-06	0	0	100	0
a0b626234d299d37e1f516174ab3056d	Alphaproteobacteria	None	7.12E-06	0	100	0	0
e80c1d38713975f023a894256a50f771	Gammaproteobacteria	None	8.54E-06	0	0	100	0
800355d2d33c856a6d0f38e1f2a6e2c2	Bacteroidia	None	2.85E-06	100	0	0	0
97991ce469a1cc109b514c89920eaa50	Alphaproteobacteria	None	5.55E-05	39.74358974	60.25641026	0	0
f7fa1e4c7fea01d07c7724e07a1b7813	Bacteroidia	None	1.49E-05	0	0	100	0
82b408c70e02c93be391f66d0d1021c6	Bacteroidia	None	4.27E-06	0	0	100	0
7a18efa1bdccee92c8424d2de0cae6de	Bacteroidia	None	2.85E-06	0	0	0	100
1841df93cddb357be2eec6d11ea2cd60	Bacteroidia	None	2.42E-05	0	0	41.17647059	58.82352941
0e43a5ae231c465cac40fead7eb4f508	Alphaproteobacteria	None	7.61E-05	91.58878505	8.411214953	0	0
f8e4a25e0607b61521584f7538c01ebd	Blastocatellia	None	9.25E-06	0	100	0	0
5d7ef83ffcc193aa17b34726c989db26	Blastocatellia	None	0.000415597	0	100	0	0
e742044d8702165dcd8be82c795c6ecb	Alphaproteobacteria	None	4.27E-06	0	0	100	0
c4185261f5da617d7d859cad792aa279	Alphaproteobacteria	None	1.42E-05	0	0	0	100
03c2a0f8946bb2fbcf602cf3e53d5537	Planctomycetes	None	2.13E-06	100	0	0	0
8d480f0c4a0ca63dd5876a391d7c70cf	Verrucomicrobiae	None	2.42E-05	100	0	0	0
60a2dfbb67502e5d3c48915ec3bcec5d	Bacteroidia	None	5.69E-06	0	100	0	0
522d20a3221f21f7964ede5b9d673eb1	Alphaproteobacteria	None	2.13E-06	100	0	0	0
8e78d882b35f505f864d175d4edbf02d	Alphaproteobacteria	None	1.85E-05	0	0	100	0
4189a07bd0bacacd429b4972d782e935	Verrucomicrobiae	None	1.64E-05	0	0	0	100
8be18456fe9eb736985131b2218064e7	Actinobacteria	None	1.42E-06	0	0	100	0
a7a0cb45da7d79ebd27889aa968d022f	Blastocatellia	None	0.000610586	0	0	23.65967366	76.34032634
619ce43a9bebda41963e2704b71fb101	Bacteroidia	None	4.98E-06	0	0	0	100
10963b5496729f80a387c48abc8698fe	Gammaproteobacteria	None	4.98E-06	0	0	100	0
d4dbe8368ed3ee748302d68d7c5afc30	Bacilli	None	2.35E-05	0	0	100	0
c1a62ad67770c9642320ca8d61ce7db3	Blastocatellia	None	0.004054207	48.14814815	51.21994032	0.631911532	0
da8eef6848619858033d2acc04eec6fd	Bacilli	None	0.0001651	0	0	100	0
3c1fcf9dc6347b9862e0181ce34b2e87	Bacteroidia	None	9.25E-06	0	0	0	100
d88fdd25cf0defbbeed5e4a61038ecee	Alphaproteobacteria	None	1.57E-05	0	100	0	0
3c0d599d19a4d5a49c8a4b0149eca7ad	Gammaproteobacteria	None	1.49E-05	100	0	0	0
c2991440913f0d1e0aa14d8106e0c4ca	Verrucomicrobiae	None	3.56E-06	0	0	0	100
47e827432ef4016dff6bd82fe94c6e4c	Alphaproteobacteria	None	2.85E-06	0	0	100	0
c60262a210173d6a6605e298797827d3	Planctomycetes	Unburned Mineral	0.000150156	0	0	5.687203791	94.31279621
37c30ded4c867e13366efbc4bfb19347	Alphaproteobacteria	None	3.56E-06	0	100	0	0
087205b8d26183976c0502325daaaaf9	Verrucomicrobiae	None	1.71E-05	0	0	100	0
4895aacce4139b1f5d01c4f67effbac4	Planctomycetes	Unburned Mineral	2.49E-05	0	17.14285714	0	82.85714286
7d90602ef108965c98d678a200a8f153	Gammaproteobacteria	None	2.63E-05	0	0	100	0
69a7ecab8530e951dccb7c16f96663c8	Alphaproteobacteria	None	6.40E-06	0	0	100	0
6fca00e2ac434e35afab828f19efdfc2	Alphaproteobacteria	None	1.85E-05	38.46153846	61.53846154	0	0
91a785edb722df7b8c4afd2d23582bd7	Alphaproteobacteria	None	2.13E-06	0	0	0	100
28619fdca566f3c7dbb679b8d2ec7166	Actinobacteria	None	3.56E-05	0	0	0	100
6244040d60f25da2bca44df2bdadb732	Planctomycetes	None	9.25E-06	0	0	0	100
f6c724271de715511b8100ea56a7052d	Alphaproteobacteria	None	6.40E-06	0	0	0	100
aaeaf48251cb111740428f41dd173118	Planctomycetes	None	0.000105323	0	0	0	100
536eea72058e9f0f2f6e79cb45f25f75	Bacilli	None	0.000300312	0	94.07582938	5.924170616	0
0d71f736daffd80c63fabe74da058360	Verrucomicrobiae	None	3.13E-05	0	0	0	100
5cf37e80516a615f77bd5e97f18ae417	Alphaproteobacteria	None	0.000224166	56.19047619	0	0	43.80952381
af7cac3dac6f3708ddea85c5f131a3a1	Verrucomicrobiae	None	0.000324507	0	32.89473684	67.10526316	0
6e4123b67e0745143affc2d4034492b9	Bacteroidia	None	3.13E-05	100	0	0	0
207516fa2f59435021d324a0048cc01d	Gammaproteobacteria	None	4.98E-06	0	100	0	0
6112d362565c5797eb555106a550d353	Gammaproteobacteria	None	0.000353685	93.36016097	6.639839034	0	0
582ea34c431a069957b61a9b7c24009f	Gammaproteobacteria	None	4.27E-06	0	0	0	100
190c3b1c132197abe1589957efb5b05b	Bacteroidia	None	1.92E-05	0	0	100	0
169cd1ab529258c3faf9fdc8f68cc3af	Verrucomicrobiae	None	0.00021705	77.70491803	22.29508197	0	0
ca5e62c7a94bd4e2a08249ceb855fac1	Planctomycetes	None	4.98E-06	0	0	0	100
bac18a83191c0ee20aef795455d51c9b	Bacteroidia	None	1.07E-05	0	0	66.66666667	33.33333333
bb618c07d8b9cdb0d42ec2541ba82725	Bacteroidia	None	0.000152291	0	0	1.401869159	98.59813084
e2b695922e17a7ba8b75d14e03d8645d	Planctomycetes	None	3.56E-06	0	0	0	100
90cf2340c0a01e8933afbd31b1032941	Verrucomicrobiae	None	5.41E-05	0	0	0	100
50a98fafd3f42e11d79dfe340ad5cb60	Verrucomicrobiae	None	0.000314544	0	3.167420814	82.35294118	14.47963801
c21bb9b9ce284911fb77328fea47bc9c	Bacteroidia	None	7.90E-05	0	100	0	0
11623f1de2de4f01c004c2bca90193a0	Planctomycetes	None	2.85E-06	0	0	0	100
f4c3ddcb18153a34b7e4b5260f224922	Planctomycetes	None	0.000103899	0	0	100	0
ef907458fa35552c6bfe36612c8743d5	Gammaproteobacteria	None	3.56E-06	0	0	100	0
494490e4f9cf2ea28b03b5b4ce28007c	Alphaproteobacteria	None	9.25E-06	0	0	0	100
62e7323289fed982618288166cb162af	Planctomycetes	None	2.13E-06	0	0	0	100
5091aef35a3ecd70575651ae4a777908	Verrucomicrobiae	None	4.20E-05	100	0	0	0
c8db2b48c3d18d511d24d111d27b0616	Bacilli	None	0.000106034	0	0	100	0
ab0a318c5eb9d52443da6f7155c097b6	Bacteroidia	None	9.96E-06	0	0	100	0
7e1645559b8730332ae9d836d18ec168	Gammaproteobacteria	None	0.000298177	95.46539379	4.534606205	0	0
8809d81bdfd104686e4b8c61f54a7c13	Bacteroidia	None	8.54E-06	0	0	100	0
7fd3fc3eb70370e3933c5b130196225b	Bacteroidia	None	0.002563323	0	0	100	0
c3357091b1eb1426ead2803433360b07	Gammaproteobacteria	Organic  	0.008943166	4.734622424	28.51913742	66.74624015	0
0b5e13e28e58ae2994f6e4396079b62d	Gammaproteobacteria	None	5.84E-05	0	81.70731707	18.29268293	0
ea931cea06906f68746dd42d01d0b270	Bacilli	None	2.21E-05	0	0	100	0
a641b9160b935abb85a670c716e87dfc	Verrucomicrobiae	None	2.85E-06	0	100	0	0
c824241042bd08835b8b0327ad25e597	Bacteroidia	None	0.000101764	54.54545455	45.45454545	0	0
c7ca588778cbd9c54deccc6a0c285b81	Planctomycetes	None	8.54E-06	0	0	0	100
7db2ffaa9e1885d285523c57b94c14c4	Blastocatellia	None	1.64E-05	0	0	0	100
043c5451a5022d1abc509fa1e188ee54	Bacteroidia	None	0.000352973	100	0	0	0
c6ecf0fe8c87aa11b74dc6516b34b904	Gammaproteobacteria	None	0.000167235	87.23404255	12.76595745	0	0
07892ea8d4444d9f9e5507213fc13d4f	Bacteroidia	None	0.000228436	0	0	0	100
58fa394398365fc5b1b1c595c5f74a0a	Planctomycetes	None	6.40E-06	100	0	0	0
025da361046f1ef0a0a38bf091578304	Gammaproteobacteria	None	0.004456283	11.51389332	51.16576174	37.32034494	0
a524404dc607920af1794fe3d2e8fe77	Verrucomicrobiae	None	2.13E-06	0	0	0	100
daa1104ebf9cf338cec85f6de68805f0	Planctomycetes	None	9.96E-06	0	0	0	100
dfd25005b7902a73578a17eb9ae6413c	Alphaproteobacteria	None	4.98E-06	0	0	0	100
6f630dc37e63a58ef30bf83da58030f6	Bacteroidia	None	4.98E-06	100	0	0	0
7f8a300e80d8716875982afa193ecb82	Alphaproteobacteria	None	7.83E-06	0	0	100	0
2f94b54a93ec6adaa0d12dc2cb28aa01	Bacilli	None	2.13E-06	0	0	100	0
b9a68fc23bdf27da3badcba1468c3c4e	Bacteroidia	None	2.13E-06	0	100	0	0
014175b02f0e81d1e2e2615d38df336b	Verrucomicrobiae	None	2.13E-06	0	0	100	0
0eb88b722902316b11770922bcdaca7b	Gammaproteobacteria	None	0.001360654	0	79.60251046	20.39748954	0
df22f635fff3686513143ff6b1f0aa9c	Gammaproteobacteria	None	3.56E-06	0	0	100	0
242347fe4b9bdd01558ba0a8564f2f08	Bacteroidia	None	4.84E-05	0	8.823529412	83.82352941	7.352941176
5e153fe1a4aaac0e26063204e004bf3c	Planctomycetes	None	0.000461142	0	0	0	100
03fffd3ffda7dfe01c1169171c157600	Bacteroidia	None	3.56E-06	0	0	0	100
1875e46420d4dc6728968777891f92d7	Gammaproteobacteria	None	2.49E-05	0	0	100	0
f6da9ccce819cdd9323e09ee28bfb38f	Actinobacteria	None	0.000228436	0	42.36760125	52.95950156	4.672897196
4f3bd9ce7b399604b2ebdd4b974c4a8f	Bacteroidia	None	1.14E-05	0	0	100	0
1eefec4b3b977396735ddc0a698dd82f	Planctomycetes	None	1.28E-05	0	0	0	100
de7239000c69efabbea405b97b50f21a	Bacteroidia	None	4.98E-06	0	0	0	100
17779cfe62ffc36cb0dacc91c5fc4248	Gammaproteobacteria	None	3.56E-06	0	0	0	100
9610fc82d825ada1a3ed7e872fb3b4a7	Gammaproteobacteria	None	4.27E-06	100	0	0	0
7e9b32cb728623cb669edd5d5de70012	Bacteroidia	None	0.000108169	0	0	0	100
ca76f303453337f5c01f2c526eecf159	Bacteroidia	None	7.12E-06	0	0	0	100
0dc7c5469a0242414f5cfa312feed09a	Alphaproteobacteria	None	4.98E-06	0	100	0	0
b7cc538b9b39fd0b374b305552d5448f	Verrucomicrobiae	None	3.56E-06	0	0	0	100
ebb33ce044ac0ed41f194adfe4a58fd5	Actinobacteria	None	6.26E-05	100	0	0	0
9d475c872ee77855454ec1625ed935b3	Bacteroidia	None	4.98E-06	0	0	0	100
5cc60d73433e688bb13872d35d4d539e	Actinobacteria	None	0.000175063	0	26.82926829	57.31707317	15.85365854
97781e08eff32ab531a19d13f134ddc1	Alphaproteobacteria	None	9.96E-06	0	0	100	0
6b96c1bebbdc4a2ebc920239c7572e19	Verrucomicrobiae	None	2.56E-05	0	0	0	100
37e1b1b6d75c0ce21002a8a02c1ee339	Bacteroidia	None	0.003713332	0	79.39823687	20.60176313	0
78a1e62f20c0a2b3b64a39521754e80a	Gammaproteobacteria	None	2.13E-06	0	0	0	100
0559461aa0efdf9b8ea315f48bb0cd12	Bacteroidia	None	1.57E-05	100	0	0	0
0506dd47eb1665a77ed5ea8e949a352a	Actinobacteria	None	1.21E-05	0	0	0	100
bce4c1f3dd1e82644cdfd3a3ef7ba45c	Verrucomicrobiae	None	6.40E-06	0	0	0	100
2fbc72ed0122cb8c18315f817102f845	Actinobacteria	None	1.57E-05	0	0	0	100
dce51ce442f6d72a08c203e525f419fb	Bacilli	None	3.56E-06	0	0	0	100
e50d068358a80d0396c92bcfc0ac6fb9	Blastocatellia	None	4.27E-06	0	0	0	100
24632a01fe004e9dc59c7c0dfd55e38a	Alphaproteobacteria	None	2.85E-06	0	100	0	0
a9b67263f5cd7dc86b2d27a1e629de15	Actinobacteria	None	7.12E-06	0	0	100	0
843d4251189e475fa72e80c341e73bc8	Acidimicrobiia	None	2.85E-06	0	0	0	100
fb4152990f14936e6ac573d6c5ef7ae1	Planctomycetes	None	1.42E-06	0	100	0	0
0aa849f81b69d8e8160a8ea7fe821bdb	Alphaproteobacteria	None	2.70E-05	0	0	0	100
2938ec2779c36531259efaa9e386c9f7	Bacteroidia	None	1.92E-05	0	0	100	0
a112add69fe00b90e38d62d8591acc94	Verrucomicrobiae	None	2.85E-06	0	0	100	0
54f9634bfbc091d1205f50959581fff4	Verrucomicrobiae	None	0.000164389	0	0	0	100
ac12ad92a9f55a4abc4d7297e38898b8	Planctomycetes	None	0.001205516	0	0	97.52066116	2.479338843
0266ff679bc6317b90ba47cc5e42b558	Alphaproteobacteria	None	4.41E-05	0	0	67.74193548	32.25806452
afeceadf483e06ba69597bd5c707aec3	Bacteroidia	None	3.56E-06	0	0	0	100
4bcb695761c3a5e76f1f19ff544c8fdb	Alphaproteobacteria	None	1.92E-05	0	100	0	0
cd0f756bba8401e01d688dadfd18ae4c	Verrucomicrobiae	None	9.96E-06	0	0	0	100
a759c2ceb519ebf954cac2c2257921a3	Bacteroidia	Organic & Mineral	0.013834972	0.267475953	68.42755002	31.30497402	0
f92fb41fb6474ab987996a796a3c72f7	Bacteroidia	None	1.64E-05	0	0	100	0
2a658a437f6c23c771df6e882e4d3079	Bacteroidia	None	2.85E-06	0	0	100	0
7a226737b340a863680871911966ae69	Alphaproteobacteria	None	1.14E-05	0	0	100	0
5aed5c89d642dc8f7529d400d5d321fa	Verrucomicrobiae	None	4.98E-06	0	100	0	0
761a98290b2337c61ec05b77d22bb5ae	Alphaproteobacteria	None	2.13E-06	0	0	100	0
cde9c056d3d2ad3cb4c3f17e2f170097	Alphaproteobacteria	None	7.83E-06	0	0	100	0
6aa71ddd9b1180ea3a2f30c05e40e22d	Verrucomicrobiae	None	7.12E-06	100	0	0	0
89d1f4844f509d835789cc5648975a23	Gammaproteobacteria	None	2.13E-06	0	0	0	100
b39c34e07e6f92d92a019ae9754bf4d0	Bacteroidia	None	4.34E-05	0	0	0	100
4b815381f7ed237239e0d34ed45b41e8	Actinobacteria	None	4.27E-06	0	100	0	0
37d4136be51235b7448c4c29143e893b	Alphaproteobacteria	None	6.40E-06	0	0	0	100
d821854e4aaba3dba45d0eb32e8a8bd2	Alphaproteobacteria	None	6.26E-05	0	73.86363636	26.13636364	0
e006fa812fe75502590ec978ff64d90a	Verrucomicrobiae	None	4.98E-05	0	87.14285714	12.85714286	0
19f5743e0954da8ceb6a5c3044c85ace	Verrucomicrobiae	None	3.56E-05	0	0	40	60
e7b8a4ab25b938938ea7db88adeb41c2	Verrucomicrobiae	None	1.92E-05	0	0	0	100
fd1098cd571337c869bc804919b0f630	Bacilli	None	0.001631076	0	9.773123909	90.22687609	0
1aa45332969575442e0a457ef371669d	Verrucomicrobiae	None	6.48E-05	35.16483516	52.74725275	0	12.08791209
98d5b886309f464581f82d77ffeda963	Verrucomicrobiae	None	6.76E-05	0	0	0	100
285f2c551030ae0f95a91a631cc29fc9	Gammaproteobacteria	None	1.99E-05	0	0	0	100
fa6f9c71778009ac3602282e8f0fa625	Verrucomicrobiae	None	3.56E-06	0	0	100	0
8ac1fbd0d6179db5862463d5d631ef21	Bacteroidia	None	3.84E-05	0	0	100	0
